X1	X2	X3	X4	X5	X6	normal_mean	GC_content	position
ptg000030l	700000	800000	8.423	111.3827896	0.43157	0.6289330327834225	43.157000000000004	63
ptg000030l	800000	900000	10.393	113.4341965	0.43795	0.6486179054965161	43.795	64
ptg000030l	900000	1000000	2.681	104.7333374	0.43079	0.5651262764695971	43.079	65
ptg000030l	1000000	1100000	5.97	98.7383575	0.43872	0.5075996998313621	43.872	66
ptg000030l	1100000	1200000	8.641	109.7811813	0.42972	0.6135643336132413	42.972	67
ptg000030l	1200000	1300000	16.079	92.2448807	0.41611	0.44528965092130607	41.611	68
ptg000030l	1300000	1400000	10.456	94.9432831	0.41365	0.4711829574967623	41.365	69
ptg000030l	1500000	1600000	12.768	125.0132065	0.42513	0.7597276702114723	42.513	70
ptg000030l	1600000	1700000	11.008	105.2049637	0.42488	0.5696519040687084	42.488	71
ptg000030l	1700000	1800000	6.805	100.3075638	0.42989	0.5226574761682187	42.989	72
ptg000030l	1800000	1900000	12.261	104.0192032	0.42886	0.5582735936463763	42.886	73
ptg000030l	1900000	2000000	10.074	96.5720901	0.42484	0.4868126497188152	42.484	74
ptg000030l	2000000	2100000	28.555	83.0908127	0.42098	0.3574491238240233	42.098	75
ptg000030l	2100000	2200000	11.389	101.1841736	0.4095	0.5310692409585439	40.949999999999996	76
ptg000030l	2200000	2300000	18.886	115.172142	0.44114	0.6652948679995639	44.114	77
ptg000030l	2300000	2400000	25.683	122.0920792	0.42227	0.7316971419534057	42.227	78
ptg000030l	2400000	2500000	15.494	106.1853409	0.41965	0.5790593991847769	41.965	79
ptg000030l	2500000	2600000	26.16	114.3721771	0.43786	0.6576185716824158	43.786	80
ptg000030l	2600000	2700000	16.041	95.1731186	0.42585	0.47338841101378526	42.585	81
ptg000030l	2700000	2800000	12.207	99.9952393	0.42615	0.5196604754134291	42.614999999999995	82
ptg000030l	2800000	2900000	14.576	105.9195938	0.42089	0.5765093454448905	42.089	83
ptg000030l	2900000	3000000	28.629	113.4717636	0.41961	0.6489783915520617	41.961	84
ptg000030l	3000000	3100000	46.572	109.0186462	0.42853	0.6062472058494778	42.853	85
ptg000030l	3100000	3200000	10.666	101.7806778	0.41719	0.5367931708379969	41.719	86
ptg000030l	3200000	3300000	20.372	101.8846664	0.43225	0.5377910237528002	43.225	87
ptg000030l	3300000	3400000	48.041	102.8569565	0.44087	0.5471209167441424	44.086999999999996	88
ptg000030l	3400000	3500000	36.854	99.7800217	0.4284	0.5175952922156845	42.84	89
ptg000030l	3500000	3600000	7.829	101.3421707	0.4358	0.5325853481738106	43.580000000000005	90
ptg000030l	3600000	3700000	6.123	107.7817001	0.43643	0.5943777290862585	43.643	91
ptg000030l	3700000	3800000	8.134	105.9492493	0.43167	0.5767939134371026	43.167	92
ptg000030l	3800000	3900000	15.299	100.6074982	0.43169	0.5255355841078371	43.169000000000004	93
ptg000030l	3900000	4000000	4.311	109.7431488	0.43184	0.6131993816763726	43.184	94
ptg000030l	4000000	4100000	17.613	93.5697632	0.4425	0.45800294703642846	44.25	95
ptg000030l	4100000	4200000	25.54	118.1447525	0.43236	0.6938194183060417	43.236000000000004	96
ptg000030l	4200000	4300000	38.075	98.0362701	0.45323	0.5008626155881205	45.323	97
ptg000030l	4300000	4400000	46.541	118.8045425	0.44433	0.7001506255216223	44.433	98
ptg000030l	4400000	4500000	46.801	103.5432129	0.43689	0.553706090013544	43.689	99
ptg000030l	4500000	4600000	52.276	110.4987564	0.4395	0.620450034595131	43.95	100
ptg000030l	4600000	4700000	27.049	106.9620132	0.43546	0.586512184570887	43.546	101
ptg000030l	4700000	4800000	16.156	84.845108	0.42904	0.3742829755974955	42.903999999999996	102
ptg000030l	4800000	4900000	13.866	98.7398224	0.42155	0.5076137567062011	42.155	103
ptg000030l	5100000	5200000	59.12	142.2850647	0.46812	0.9254648187925759	46.812	104
ptg000030l	5200000	5300000	16.624	84.4711304	0.43271	0.3706943645552162	43.271	105
ptg000030l	5300000	5400000	7.977	95.2074432	0.46446	0.4737177827156782	46.446	106
ptg000030l	5400000	5483658	13.4835	121.3740234	0.489672	0.7248068282745843	48.9672	107
ptg000019l	0	100000	10.318	105.9180298	0.46867	0.5764943376271224	46.867	108
ptg000019l	100000	200000	15.072	90.0807419	0.44518	0.42452302641035855	44.518	109
ptg000019l	200000	300000	25.799	63.2268715	0.42229	0.16683888745288938	42.229	110
ptg000019l	300000	400000	34.14	53.7119408	0.42385	0.07553559715811349	42.385	111
ptg000019l	400000	500000	20.724	99.5185013	0.43902	0.5150857970073581	43.902	112
ptg000019l	500000	600000	20.506	79.1581268	0.434	0.319711890239561	43.4	113
ptg000019l	600000	700000	16.236	94.2017288	0.43164	0.4640671571134511	43.164	114
ptg000019l	700000	800000	16.648	89.467041	0.4394	0.4186340805847346	43.94	115
ptg000019l	800000	900000	17.812	83.3419876	0.4145	0.35985934577229883	41.449999999999996	116
ptg000019l	900000	1000000	17.996	84.9154587	0.43256	0.37495804624036855	43.256	117
ptg000019l	1000000	1100000	11.072	92.7081909	0.41109	0.4497354789594579	41.109	118
ptg000019l	1100000	1200000	13.89	87.756752	0.41693	0.40222250408686677	41.693000000000005	119
ptg000019l	1200000	1300000	9.291	99.8707581	0.43386	0.5184659797835406	43.386	120
ptg000019l	1300000	1400000	3.331	114.2673492	0.4213	0.6566126650198804	42.13	121
ptg000019l	1400000	1500000	11.339	96.6896591	0.42018	0.4879408173193073	42.018	122
ptg000019l	1500000	1600000	14.069	107.0767365	0.43052	0.5876130454277585	43.052	123
ptg000019l	1600000	1700000	14.473	86.1690826	0.42401	0.3869875596935951	42.400999999999996	124
ptg000019l	1700000	1800000	17.094	90.8912811	0.42363	0.43230079150463246	42.363	125
ptg000019l	1800000	1900000	8.459	109.792038	0.42252	0.6136685122418616	42.252	126
ptg000019l	1900000	2000000	12.516	107.0050812	0.43405	0.5869254561154098	43.405	127
ptg000019l	2000000	2100000	26.425	82.4626312	0.43408	0.351421225181282	43.408	128
ptg000019l	2100000	2200000	14.107	108.8574524	0.41913	0.604700423767805	41.913	129
ptg000019l	2200000	2300000	9.076	114.0585098	0.43697	0.6546086856989184	43.697	130
ptg000019l	2300000	2400000	22.768	102.3334808	0.42804	0.5420977531178051	42.803999999999995	131
ptg000019l	2400000	2500000	18.912	90.4412003	0.4066	0.4279819100293838	40.660000000000004	132
ptg000019l	2500000	2600000	14.412	109.3738632	0.41573	0.6096557940873972	41.573	133
ptg000019l	2600000	2700000	15.469	89.7788162	0.42422	0.4216258103713017	42.422	134
ptg000019l	2700000	2800000	33.354	66.7787704	0.42494	0.20092216841303287	42.494	135
ptg000019l	2800000	2900000	16.206	77.3397598	0.4187	0.3022632197974902	41.870000000000005	136
ptg000019l	2900000	3000000	15.017	85.7427063	0.42713	0.38289614165586705	42.713	137
ptg000019l	3000000	3100000	16.818	117.9356232	0.43452	0.6918126571651494	43.452	138
ptg000019l	3100000	3200000	3.557	120.5834885	0.44293	0.7172210202704491	44.293	139
ptg000019l	3200000	3300000	13.423	105.8285675	0.42864	0.5756358760571041	42.864000000000004	140
ptg000019l	3300000	3400000	4.623	116.4585571	0.43246	0.6776390389681327	43.246	141
ptg000019l	3400000	3500000	6.8	110.0557709	0.43307	0.6161992381386864	43.307	142
ptg000019l	3500000	3600000	25.071	129.2106323	0.42143	0.8000052926547109	42.143	143
ptg000019l	3600000	3700000	14.971	82.9499283	0.42417	0.35609722650844894	42.417	144
ptg000019l	3700000	3800000	19.837	100.4060822	0.42156	0.5236028381848413	42.156	145
ptg000019l	3800000	3900000	5.864	114.3666687	0.43752	0.6575657142250031	43.752	146
ptg000019l	3900000	4000000	14.875	84.3496323	0.43758	0.36952849413068806	43.758	147
ptg000019l	4000000	4100000	29.022	96.5736923	0.42662	0.48682802409581527	42.662	148
ptg000019l	4100000	4200000	11.479	110.9717407	0.42522	0.6249886932789794	42.522	149
ptg000019l	4200000	4300000	4.76	124.4390793	0.4483	0.7542184653564409	44.83	150
ptg000019l	4300000	4400000	4.75	130.7438812	0.43759	0.8147180292814578	43.759	151
ptg000019l	4400000	4500000	6.05	115.8768082	0.43296	0.6720566978696982	43.296	152
ptg000019l	4500000	4600000	1.495	111.3868332	0.44632	0.6289718343255752	44.632	153
ptg000019l	4600000	4700000	5.174	92.9112396	0.44853	0.4516838919310917	44.853	154
ptg000019l	4700000	4800000	7.068	114.1719284	0.43559	0.6556970269267349	43.559	155
ptg000019l	4800000	4900000	4.085	103.8037109	0.4475	0.5562057744847307	44.75	156
ptg000019l	4900000	5000000	6.278	98.0598907	0.47761	0.5010892739387417	47.760999999999996	157
ptg000019l	5000000	5100000	4.873	107.3360825	0.46604	0.590101675547239	46.604	158
ptg000019l	5100000	5200000	14.095	96.33358	0.43717	0.4845239565496116	43.717	159
ptg000019l	5200000	5216914	8.7265	50.2236023	0.429348	0.04206222853841952	42.9348	160
ptg000001l	0	100000	17.803	134.1020355	0.47271	0.8469421774728417	47.271	161
ptg000001l	100000	200000	3.918	96.9241028	0.4547	0.49019049016231403	45.47	162
ptg000001l	200000	300000	3.38	115.6718903	0.45483	0.6700903484447575	45.483000000000004	163
ptg000001l	300000	400000	4.481	116.2915802	0.46686	0.6760367634651465	46.686	164
ptg000001l	400000	500000	8.024	112.1376114	0.43645	0.6361761453292896	43.645	165
ptg000001l	500000	600000	4.213	106.056633	0.43419	0.5778243450233282	43.419000000000004	166
ptg000001l	600000	700000	3.482	89.3874207	0.44692	0.4178700607937911	44.692	167
ptg000001l	700000	800000	4.754	114.6007919	0.44057	0.6598123116168624	44.057	168
ptg000001l	800000	900000	7.745	101.2061768	0.43047	0.5312803790761357	43.047000000000004	169
ptg000001l	900000	1000000	6.618	101.0409775	0.43657	0.529695161051963	43.657000000000004	170
ptg000001l	1000000	1100000	4.737	104.3340988	0.44049	0.5612952661404648	44.049	171
ptg000001l	1100000	1200000	11.332	105.1576385	0.42055	0.5691977813209875	42.055	172
ptg000001l	1200000	1300000	6.197	101.0163116	0.42572	0.5294584722205792	42.571999999999996	173
ptg000001l	1300000	1400000	9.826	103.8167877	0.43018	0.5563312567298644	43.018	174
ptg000001l	1400000	1500000	7.26	103.0089874	0.44171	0.5485797735486881	44.171	175
ptg000001l	1500000	1600000	5.684	121.9649582	0.44073	0.7304773153533484	44.073	176
ptg000001l	1600000	1700000	4.243	111.2007294	0.42508	0.627186021079835	42.508	177
ptg000001l	1700000	1800000	14.558	108.8485336	0.42673	0.6046148408233615	42.673	178
ptg000001l	1800000	1900000	9.185	129.360321	0.43768	0.801441674196612	43.768	179
ptg000001l	1900000	2000000	2.992	107.9753036	0.43131	0.5962355078888498	43.131	180
ptg000001l	2000000	2100000	11.079	102.9201965	0.43242	0.5477277545930237	43.242000000000004	181
ptg000001l	2100000	2200000	9.658	103.9703827	0.41856	0.5578051223117573	41.856	182
ptg000001l	2200000	2300000	6.949	104.827713	0.42854	0.5660318850415591	42.854	183
ptg000001l	2300000	2400000	11.078	118.5043488	0.41603	0.6972700293932909	41.603	184
ptg000001l	2400000	2500000	13.552	102.3495102	0.415	0.5422515678966611	41.5	185
ptg000001l	2500000	2600000	11.647	100.7308578	0.42708	0.5267193170980782	42.708	186
ptg000001l	2600000	2700000	8.861	110.9027863	0.4369	0.6243270212396548	43.69	187
ptg000001l	2700000	2800000	4.525	109.5769196	0.4341	0.6116042809466249	43.41	188
ptg000001l	2800000	2900000	7.154	116.4498367	0.42451	0.6775553598287055	42.451	189
ptg000001l	2900000	3000000	13.585	100.7856293	0.42976	0.5272448929873886	42.976	190
ptg000001l	3000000	3100000	8.724	101.6859436	0.42028	0.5358841212152347	42.028	191
ptg000001l	3100000	3200000	21.317	83.112442	0.43176	0.3576566740752062	43.175999999999995	192
ptg000001l	3200000	3300000	12.223	108.7532806	0.42061	0.6037008129040149	42.061	193
ptg000001l	3300000	3400000	15.629	96.264061	0.41813	0.48385686672645584	41.813	194
ptg000001l	3400000	3500000	12.018	103.9591217	0.42045	0.5576970641046691	42.045	195
ptg000001l	3500000	3600000	10.099	96.2054977	0.43757	0.4832949055152701	43.757000000000005	196
ptg000001l	3600000	3700000	12.388	93.8689423	0.42533	0.4608738072747936	42.533	197
ptg000001l	3700000	3800000	5.323	96.9103928	0.42963	0.49005893186205846	42.963	198
ptg000001l	3800000	3900000	10.931	103.6078415	0.42194	0.5543262525783796	42.193999999999996	199
ptg000001l	3900000	4000000	6.082	108.578331	0.42614	0.60202203303484	42.614000000000004	200
ptg000001l	4000000	4100000	9.707	99.0136719	0.43063	0.5102415593864225	43.063	201
ptg000001l	4100000	4200000	22.393	100.056488	0.42552	0.520248205162872	42.552	202
ptg000001l	4200000	4300000	17.643	85.1992798	0.41789	0.3776815343142315	41.789	203
ptg000001l	4300000	4400000	13.193	113.2804108	0.42782	0.647142209997201	42.782	204
ptg000001l	4400000	4500000	11.45	93.0028	0.42573	0.45256248643107105	42.573	205
ptg000001l	4500000	4600000	7.748	90.9559937	0.4215	0.4329217601159466	42.15	206
ptg000001l	4600000	4700000	18.976	91.6550217	0.41548	0.4396294869949429	41.548	207
ptg000001l	4700000	4800000	14.173	82.3273773	0.42771	0.3501233569692517	42.771	208
ptg000001l	4800000	4900000	20.282	92.6380768	0.4279	0.4490626786808328	42.79	209
ptg000001l	4900000	5000000	20.442	98.6958771	0.44963	0.507192066773873	44.962999999999994	210
ptg000057l	0	100000	45.024	49.8589287	0.41313	0.03856289673943529	41.313	211
ptg000057l	100000	200000	36.542	56.4439812	0.41826	0.10175168696507927	41.826	212
ptg000057l	200000	300000	48.48	51.5769806	0.42907	0.05504896440645373	42.907000000000004	213
ptg000057l	300000	400000	40.014	97.058609	0.43129	0.4914811836011057	43.129	214
ptg000057l	400000	500000	21.727	59.0345383	0.42514	0.1266101325369942	42.514	215
ptg000057l	500000	600000	40.283	63.0023918	0.42243000000000003	0.16468482707550958	42.243	216
ptg000057l	600000	700000	62.167	60.2280998	0.41452	0.13806329972812975	41.452	217
ptg000057l	700000	800000	33.296	64.6965408	0.42591	0.1809415274999913	42.591	218
ptg000057l	800000	900000	43.927	47.264019	0.41511	0.013662684525821376	41.510999999999996	219
ptg000057l	900000	1000000	25.173	71.1452332	0.42089	0.24282183464914542	42.089	220
ptg000057l	1000000	1100000	22.742	105.8878784	0.4205	0.5762050110819492	42.05	221
ptg000057l	1100000	1200000	32.929	67.6587524	0.41852	0.20936629213115698	41.852000000000004	222
ptg000057l	1200000	1300000	61.31	132.6022491	0.43822	0.8325505400162119	43.822	223
ptg000057l	1300000	1400000	46.359	97.3557892	0.42633	0.4943328628120178	42.632999999999996	224
ptg000057l	1400000	1500000	27.07	111.1149902	0.41793	0.6263632856008217	41.793	225
ptg000057l	1500000	1600000	36.624	51.4500008	0.41364	0.05383049273214373	41.364000000000004	226
ptg000057l	1600000	1700000	30.141	80.5626297	0.41386	0.33318920710520605	41.386	227
ptg000057l	1700000	1800000	60.808	59.1562309	0.42247	0.1277778693429518	42.247	228
ptg000057l	1800000	1900000	28.05	68.6765366	0.4283	0.2191327370165661	42.83	229
ptg000057l	1900000	2000000	49.302	61.109951	0.41771	0.14652535989956078	41.771	230
ptg000057l	2000000	2100000	42.866	91.7158279	0.41452	0.440212970606686	41.452	231
ptg000057l	2100000	2200000	26.253	51.2258911	0.4222	0.05167998279758634	42.22	232
ptg000057l	2200000	2300000	9.622	104.1878815	0.42621	0.5598921954288705	42.620999999999995	233
ptg000057l	2300000	2400000	5.01	96.7504196	0.4319	0.4885238624033829	43.19	234
ptg000057l	2400000	2500000	19.232	95.202011100000007	0.43625	0.47366565741715033	43.625	235
ptg000057l	2500000	2600000	6.332	107.5124512	0.43141	0.5917940728040064	43.141	236
ptg000057l	2600000	2700000	6.315	96.6149979	0.43489	0.48722438401755386	43.489	237
ptg000057l	2700000	2800000	11.964	100.3774185	0.42479	0.52332778729855145	42.479	238
ptg000057l	2800000	2900000	9.671	88.0223007	0.42411	0.40477065402173706	42.411	239
ptg000057l	2900000	3000000	3.847	118.6777573	0.42522	0.698934021188321	42.522	240
ptg000057l	3000000	3100000	18.033	93.7209167	0.41066	0.4594533844935895	41.066	241
ptg000057l	3100000	3200000	6.261	103.9009018	0.4183	0.5571383980882543	41.83	242
ptg000057l	3200000	3300000	8.024	106.3607178	0.42166	0.5807422793356221	42.166	243
ptg000057l	3300000	3400000	11.719	100.7736816	0.41587	0.5271302453503381	41.587	244
ptg000057l	3400000	3500000	8.98	94.0623169	0.41806	0.4627293896007307	41.806	245
ptg000057l	3500000	3600000	5.235	134.0486755	0.42501	0.846430146043109	42.501	246
ptg000057l	3600000	3700000	19.721	88.5506592	0.41147	0.40984067197837987	41.147	247
ptg000057l	3700000	3800000	28.768	104.7786484	0.4218	0.5655610713742565	42.18	248
ptg000057l	3800000	3900000	8.558	100.6136017	0.42052	0.525594152020719	42.052	249
ptg000057l	3900000	4000000	7.553	107.9890823	0.42174	0.5963677254199754	42.174	250
ptg000057l	4000000	4100000	9.516	98.9112473	0.42844	0.509258714289387	42.844	251
ptg000057l	4100000	4200000	12.006	101.3853836	0.43857	0.533000010148509	43.857	252
ptg000057l	4200000	4300000	12.704	92.1164322	0.41651	0.4440570859081497	41.650999999999996	253
ptg000057l	4300000	4400000	13.227	85.4485779	0.4223	0.3800737468811855	42.230000000000004	254
ptg000057l	4400000	4500000	9.406	93.542038	0.42529	0.4577369018003785	42.529	255
ptg000057l	4500000	4600000	24.08	108.1422195	0.42549	0.5978371980485598	42.549	256
ptg000057l	4600000	4700000	10.618	112.1882095	0.42358	0.6366616741427221	42.358000000000004	257
ptg000057l	4700000	4800000	7.313	84.5688934	0.44387	0.3716324779110063	44.387	258
ptg000057l	4800000	4900000	16.503	88.7130814	0.41193	0.41139924153022284	41.193000000000005	259
ptg000057l	4900000	5000000	10.768	60.8002586	0.47065	0.1435536162273461	47.065	260
ptg000057l	5000000	5100000	29.111	92.5374374	0.4377	0.4480969639906259	43.769999999999996	261
ptg000017l	0	100000	35.453	84.8502121	0.42935	0.3743319534764404	42.935	262
ptg000017l	100000	200000	6.888	110.8171463	0.44903	0.6235052376631497	44.903	263
ptg000017l	200000	300000	7.021	116.8095169	0.43806	0.6810067760028541	43.806	264
ptg000017l	300000	400000	8.414	107.6075363	0.43612	0.5927064895899751	43.612	265
ptg000017l	400000	500000	3.895	91.8788681	0.44271	0.4417774703576216	44.271	266
ptg000017l	500000	600000	2.22	108.1150818	0.44111	0.5975767903399644	44.111	267
ptg000017l	600000	700000	3.48	99.3842087	0.43262	0.5137971532296122	43.262	268
ptg000017l	700000	800000	2.751	105.2172928	0.43959	0.5697702115406034	43.958999999999996	269
ptg000017l	800000	900000	6.205	108.0439529	0.44173	0.5968942522522147	44.173	270
ptg000017l	900000	1000000	2.647	104.8570023	0.44882	0.5663129390549563	44.882	271
ptg000017l	1000000	1100000	7.068	114.6606827	0.42503	0.6603870112411472	42.503	272
ptg000017l	1100000	1200000	1.285	103.4788208	0.44751	0.5530881968533772	44.751000000000005	273
ptg000017l	1200000	1300000	2.531	110.0494614	0.42976	0.6161386934927737	42.976	274
ptg000017l	1300000	1400000	2.576	114.3434525	0.43162	0.6573429364124288	43.162	275
ptg000017l	1400000	1500000	9.883	100.1382675	0.43653	0.5210329441866319	43.653	276
ptg000017l	1500000	1600000	11.074	102.1651611	0.4338	0.5404825923861111	43.38	277
ptg000017l	1600000	1700000	3.223	99.606781	0.43974	0.515932910594453	43.974000000000004	278
ptg000017l	1700000	1800000	3.064	97.2797623	0.45794	0.49360332453793326	45.794000000000004	279
ptg000017l	1800000	1900000	1.298	100.6143723	0.47276	0.5256015465375808	47.276	280
ptg000017l	1900000	2000000	11.05	110.8947296	0.43366	0.6242497108269875	43.366	281
ptg000017l	2000000	2100000	18.306	109.6665497	0.43417	0.6124643526904423	43.417	282
ptg000017l	2100000	2200000	42.771	95.7042313	0.42406	0.4784848576991345	42.406	283
ptg000017l	2200000	2300000	8.385	111.31427	0.43249	0.6282755329942037	43.248999999999995	284
ptg000017l	2300000	2400000	7.619	107.4251404	0.43556	0.5909562565792105	43.556	285
ptg000017l	2400000	2500000	5.158	110.4244919	0.43549	0.6197374079438307	43.549	286
ptg000017l	2500000	2600000	8.848	107.7384109	0.43013	0.5939623349526756	43.013	287
ptg000017l	2600000	2700000	5.19	94.5663986	0.43891	0.4675664524484279	43.891000000000005	288
ptg000017l	2700000	2800000	3.885	122.9375534	0.43896	0.7398101360206503	43.896	289
ptg000017l	2800000	2900000	2.406	102.5908203	0.43577	0.5445671292818177	43.577	290
ptg000017l	2900000	3000000	5.724	112.9111481	0.44016	0.643598842151849	44.016	291
ptg000017l	3000000	3100000	25.945	91.6986771	0.41677	0.44004839510734084	41.677	292
ptg000017l	3100000	3200000	9.784	112.4928894	0.4263	0.6395853189104852	42.63	293
ptg000017l	3200000	3300000	12.569	96.8187637	0.42131	0.48917967813120905	42.131	294
ptg000017l	3300000	3400000	4.361	103.1468887	0.43526	0.549903045658902	43.525999999999996	295
ptg000017l	3400000	3500000	18.213	125.4465714	0.42227	0.7638861493970607	42.227	296
ptg000017l	3500000	3600000	22.248	89.2810974	0.4126	0.4168498045847785	41.260000000000005	297
ptg000017l	3600000	3700000	29.656	92.5058975	0.42045	0.4477943136890774	42.045	298
ptg000017l	3700000	3800000	7.581	120.9130096	0.42288	0.7203830360118305	42.288	299
ptg000017l	3800000	3900000	8.818	92.5052872	0.43174	0.4477884573775787	43.174	300
ptg000017l	3900000	4000000	14.278	105.7962723	0.43228	0.5753259780543022	43.228	301
ptg000017l	4000000	4100000	7.825	108.7957993	0.42784	0.6041088134803151	42.784	302
ptg000017l	4100000	4200000	17.309	102.8383102	0.41529	0.5469419907387408	41.528999999999996	303
ptg000017l	4200000	4300000	5.8	107.3248978	0.43065	0.5899943494990356	43.065	304
ptg000017l	4300000	4400000	15.152	79.6548767	0.42685	0.3244785986637853	42.685	305
ptg000017l	4400000	4500000	18.922	93.2753601	0.42031	0.455177916297846	42.031	306
ptg000017l	4500000	4600000	17.496	56.2215881	0.41819	0.09961764916605931	41.819	307
