X1	X2	X3	X4	X5	X6	normal_mean	GC_content	position
BX284602.5	8500000	8600000	3.839	101.9399567	0.35025	0.5364131344029415	35.025	234
BX284602.5	8600000	8700000	4.277	111.8686295	0.35421	0.6296479602986136	35.421	235
BX284602.5	8700000	8800000	2.784	112.1952972	0.35647	0.6327155209634427	35.647	236
BX284602.5	8800000	8900000	8.718	92.378479	0.35354	0.4466264401868876	35.354	237
BX284602.5	8900000	9000000	7.399	111.0609589	0.36464	0.622063560118556	36.464	238
BX284602.5	9000000	9100000	5.075	132.8058167	0.36031	0.8262578237374707	36.031	239
BX284602.5	9100000	9200000	6.516	107.1286926	0.34726	0.5851377623567525	34.726	240
BX284602.5	9200000	9300000	4.887	119.0767593	0.35974	0.697335630189035	35.974000000000004	241
BX284602.5	9300000	9400000	9.338	111.3197021	0.35195	0.6244932783386679	35.195	242
BX284602.5	9400000	9500000	8.153	80.5728378	0.34277	0.33576601361821534	34.277	243
BX284602.5	9500000	9600000	8.821	90.8090363	0.34573	0.43188864795268955	34.573	244
BX284602.5	9600000	9700000	15.268	141.4550629	0.3561	0.9074782426020951	35.61	245
BX284602.5	9700000	9800000	6.345	114.1266785	0.34745	0.6508520839130907	34.745	246
BX284602.5	9800000	9900000	2.675	74.6671371	0.34214	0.28030875486390844	34.214	247
BX284602.5	9900000	10000000	8.706	97.9796371	0.36341	0.4992239031899623	36.341	248
BX284602.5	10000000	10100000	9.402	139.9662628	0.36546	0.8934977216489867	36.546	249
BX284602.5	10100000	10200000	5.073	119.6669312	0.36776	0.7028776170641606	36.775999999999996	250
BX284602.5	10200000	10300000	9.571	105.1163406	0.35044	0.5662408471153915	35.044	251
BX284602.5	10300000	10400000	11.658	73.7974625	0.36449	0.27214210847015385	36.449	252
BX284602.5	10400000	10500000	6.725	123.032608	0.35247	0.7344828775848924	35.247	253
BX284602.5	10500000	10600000	9.328	116.4355011	0.36879	0.6725329950953982	36.879	254
BX284602.5	10600000	10700000	10.256	139.0349274	0.35579	0.8847520518481369	35.579	255
BX284602.5	10700000	10800000	13.798	119.4688568	0.36886	0.7010176069127143	36.886	256
BX284602.5	10800000	10900000	18.966	105.4820938	0.3549	0.5696754386876693	35.49	257
BX284602.5	10900000	11000000	11.002	117.4475937	0.36854	0.682037012324297	36.854	258
BX284602.5	11000000	11100000	12.618	114.0172729	0.37659	0.6498247147698542	37.659	259
BX284602.5	11100000	11200000	17.61	110.3372421	0.35887	0.6152675249177814	35.887	260
BX284602.5	11200000	11300000	9.048	103.7183075	0.39245	0.5531126702381267	39.245000000000005	261
BX284602.5	11300000	11400000	8.616	106.3452301	0.36627	0.5777806874229015	36.626999999999995	262
BX284602.5	11400000	11500000	11.366	105.5935135	0.36641	0.570721721160675	36.641	263
BX284602.5	11500000	11600000	19.343	96.2171326	0.37716	0.4826731714347735	37.716	264
BX284602.5	11600000	11700000	12.279	90.4123764	0.38446	0.4281638281846038	38.446000000000005	265
BX284602.5	11700000	11800000	10.826	100.2527084	0.38032	0.5205690931436436	38.032	266
BX284602.5	11800000	11900000	16.952	102.1928711	0.38236	0.53878811749741	38.236	267
BX284602.5	11900000	12000000	21.471	103.4100494	0.36032	0.5502179842248632	36.032	268
BX284602.5	12000000	12100000	19.104	55.3938789	0.31896	0.09932395368088066	31.896	269
BX284602.5	12100000	12200000	27.792	62.4885712	0.33769	0.16594639302381742	33.769	270
BX284602.5	12200000	12300000	32.177	76.8468094	0.333	0.30077688504542865	33.300000000000004	271
BX284602.5	12300000	12400000	24.669	95.6628571	0.35165	0.47746826834432854	35.165	272
BX284602.5	12400000	12500000	18.573	110.7483215	0.37112	0.6191277504545014	37.112	273
BX284602.5	12500000	12600000	17.631	107.4491577	0.35058	0.5881470777411953	35.058	274
BX284602.5	12600000	12700000	28.678	84.8729935	0.36369	0.37614646285749154	36.369	275
BX284602.5	12700000	12800000	35.023	93.6420593	0.37016	0.45849204313793873	37.016	276
BX284602.5	12800000	12900000	26.724	48.7944984	0.37241	0.03735272103669551	37.241	277
BX284602.5	12900000	13000000	25.38	80.5337601	0.38189	0.33539905595637115	38.189	278
BX284602.5	13000000	13100000	25.649	99.968399	0.37945	0.517899296490711	37.945	279
BX284602.5	13100000	13200000	34.365	97.6931686	0.37899	0.49653383159025216	37.899	280
BX284602.5	13200000	13300000	25.498	98.4742203	0.37662	0.5038682679980083	37.662	281
BX284602.5	13300000	13400000	44.296	77.6870422	0.34153	0.30866705933134453	34.153	282
BX284602.5	13400000	13500000	35.546	66.9816895	0.35451	0.20813885025024131	35.451	283
BX284602.5	13500000	13600000	29.779	81.090271	0.35754	0.3406249504858539	35.754000000000005	284
BX284602.5	13600000	13700000	38.432	84.1853714	0.37511	0.3696893735700374	37.511	285
BX284602.5	13700000	13800000	30.252	95.9036789	0.36797	0.47972969633648505	36.797000000000004	286
BX284602.5	13800000	13900000	29.024	88.1453323	0.35635	0.40687523642425194	35.635	287
BX284602.5	13900000	14000000	24.008	53.4693489	0.38748	0.08125172760440068	38.748	288
BX284602.5	14000000	14100000	28.965	83.0919495	0.38956	0.3594216366297069	38.956	289
BX284602.5	14100000	14200000	29.957	91.4885635	0.37596	0.43826972238827505	37.596000000000004	290
BX284602.5	14200000	14300000	36.47	81.6042786	0.36248	0.34545171938643165	36.248000000000005	291
BX284602.5	14300000	14400000	17.037	68.2819824	0.36845	0.220349201481161	36.845	292
BX284602.5	14400000	14500000	17.348	114.6393585	0.35317	0.6556663860361492	35.317	293
BX284602.5	14500000	14600000	8.924	104.7814102	0.34521	0.5630956958791489	34.521	294
BX284602.5	14600000	14700000	11.993	151.3078003	0.37964	1	37.964	295
BX284602.5	14700000	14800000	23.408	125.4150467	0.37961	0.7568550779661571	37.961	296
BX284602.5	14800000	14900000	28.971	135.6685028	0.35819	0.853139769139827	35.819	297
BX284602.5	14900000	15000000	25.109	138.3295441	0.34644	0.8781281766847602	34.644000000000005	298
BX284602.5	15000000	15100000	33.639	69.9224319	0.34441	0.2357537803814892	34.441	299
BX284602.5	15100000	15200000	38.489	98.4143066	0.36737	0.5033056506672947	36.736999999999995	300
BX284602.5	15200000	15279421	35.7563	89.3990402	0.368051	0.4186481329770045	36.8051	301
BX284603.4	0	100000	34.83	115.1052322	0.36847	0.6600411553717721	36.847	302
BX284603.4	100000	200000	22.331	84.8806686	0.36512	0.3762185355933593	36.512	303
BX284603.4	200000	300000	45.689	85.040863	0.35678	0.3777228350394506	35.678	304
BX284603.4	300000	400000	40.383	106.0225067	0.35986	0.5747501655578382	35.986000000000004	305
BX284603.4	400000	500000	26.59	83.6690521	0.35287	0.36484089673816167	35.287	306
BX284603.4	500000	600000	23.755	123.3623734	0.36103	0.7375795270842511	36.103	307
